protocol_id,pmcid,status,domain,xml_path,has_xml,has_body,has_methods,why_not
Bio-protocol-2092,PMC5794332,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC5794332.xml,y,y,y,
Bio-protocol-2093,PMC5693361,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC5693361.xml,y,y,y,
Bio-protocol-2094,PMC5693351,low_conf,Model Organism-Specific Techniques,data/gold/pmc_jats/PMC5693351.xml,y,n,n,no_body
Bio-protocol-2103,PMC5615195,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC5615195.xml,y,y,y,
Bio-protocol-2096,PMC5854709,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC5854709.xml,y,y,y,
Bio-protocol-2106,PMC5773152,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC5773152.xml,y,y,y,
Bio-protocol-2108,PMC5192165,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC5192165.xml,y,y,y,
Bio-protocol-2110,PMC5919880,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC5919880.xml,y,n,n,no_body
Bio-protocol-2112,PMC5827372,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC5827372.xml,y,n,n,no_body
Bio-protocol-2114,PMC5736804,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC5736804.xml,y,n,n,no_body
Bio-protocol-2117,PMC4821064,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4821064.xml,y,y,y,
Bio-protocol-2120,PMC5653425,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC5653425.xml,y,n,n,no_body
Bio-protocol-2122,PMC3431157,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC3431157.xml,y,n,n,no_body
Bio-protocol-2119,PMC5758876,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC5758876.xml,y,y,y,
Bio-protocol-2123,PMC5462554,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC5462554.xml,y,y,y,
Bio-protocol-2126,PMC5827372,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC5827372.xml,y,n,n,no_body
Bio-protocol-2127,PMC5834202,low_conf,Model Organism-Specific Techniques,data/gold/pmc_jats/PMC5834202.xml,y,y,y,
Bio-protocol-2130,PMC5877927,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC5877927.xml,y,y,y,
Bio-protocol-2129,PMC5394308,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC5394308.xml,y,n,n,no_body
Bio-protocol-2131,PMC5364550,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC5364550.xml,y,y,y,
Bio-protocol-2137,PMC5749500,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC5749500.xml,y,n,n,no_body
Bio-protocol-2141,PMC5069595,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC5069595.xml,y,y,y,
Bio-protocol-2138,PMC5785808,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC5785808.xml,y,y,y,
Bio-protocol-2139,PMC5730775,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC5730775.xml,y,n,n,no_body
Bio-protocol-2140,PMC6140786,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC6140786.xml,y,n,n,no_body
Bio-protocol-2142,PMC5864096,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC5864096.xml,y,y,y,
Bio-protocol-2143,PMC5529328,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC5529328.xml,y,n,n,no_body
Bio-protocol-2148,PMC5730775,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC5730775.xml,y,n,n,no_body
Bio-protocol-2144,PMC5879711,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC5879711.xml,y,n,n,no_body
Bio-protocol-2153,PMC5816594,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC5816594.xml,y,y,y,
Bio-protocol-2156,PMC5972875,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC5972875.xml,y,n,n,no_body
Bio-protocol-2160,PMC5549931,low_conf,Model Organism-Specific Techniques,data/gold/pmc_jats/PMC5549931.xml,y,y,y,
Bio-protocol-2163,PMC5773162,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC5773162.xml,y,y,y,
Bio-protocol-2167,PMC4470668,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4470668.xml,y,y,y,
Bio-protocol-2165,PMC5720811,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC5720811.xml,y,y,y,
Bio-protocol-2169,PMC4887170,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC4887170.xml,y,n,n,no_body
Bio-protocol-2172,PMC4389793,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC4389793.xml,y,y,y,
Bio-protocol-2175,PMC5825165,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC5825165.xml,y,y,y,
Bio-protocol-2177,PMC4904666,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4904666.xml,y,n,n,no_body
Bio-protocol-2178,PMC5695122,low_conf,Bioimaging Technologies,data/gold/pmc_jats/PMC5695122.xml,y,n,n,no_body
Bio-protocol-2182,PMC5215325,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC5215325.xml,y,n,n,no_body
Bio-protocol-2181,PMC5761796,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC5761796.xml,y,n,n,no_body
Bio-protocol-2187,PMC5496963,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC5496963.xml,y,y,y,
Bio-protocol-2190,PMC5637163,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC5637163.xml,y,y,y,
Bio-protocol-2193,PMC4911708,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC4911708.xml,y,n,n,no_body
Bio-protocol-2194,PMC4911708,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC4911708.xml,y,n,n,no_body
Bio-protocol-2201,PMC5645514,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC5645514.xml,y,y,y,
Bio-protocol-2204,PMC5875868,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC5875868.xml,y,y,y,
Bio-protocol-2205,PMC5783319,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC5783319.xml,y,n,n,no_body
Bio-protocol-2207,PMC5760624,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC5760624.xml,y,y,y,
Bio-protocol-2209,PMC5626998,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC5626998.xml,y,n,n,no_body
Bio-protocol-2212,PMC4643399,low_conf,Bioimaging Technologies,data/gold/pmc_jats/PMC4643399.xml,y,y,y,
Bio-protocol-2217,PMC5399092,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC5399092.xml,y,y,y,
Bio-protocol-2222,PMC5147768,low_conf,Genomics Technologies,data/gold/pmc_jats/PMC5147768.xml,y,y,y,
Bio-protocol-2218,PMC5607217,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC5607217.xml,y,y,y,
Bio-protocol-2219,PMC5675896,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC5675896.xml,y,y,y,
Bio-protocol-2224,PMC5422712,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC5422712.xml,y,y,y,
Bio-protocol-2225,PMC5406782,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC5406782.xml,y,y,y,
Bio-protocol-2233,PMC5665483,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC5665483.xml,y,y,y,
Bio-protocol-2236,PMC5714215,low_conf,Genomics Technologies,data/gold/pmc_jats/PMC5714215.xml,y,y,y,
Bio-protocol-2240,PMC5404533,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC5404533.xml,y,n,n,no_body
Bio-protocol-2243,PMC5617244,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC5617244.xml,y,n,n,no_body
Bio-protocol-2241,PMC5679266,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC5679266.xml,y,n,n,no_body
Bio-protocol-2245,PMC5714502,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC5714502.xml,y,y,y,
Bio-protocol-2248,PMC6353900,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC6353900.xml,y,y,y,
Bio-protocol-2247,PMC4345613,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC4345613.xml,y,n,n,no_body
Bio-protocol-2246,PMC5373366,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC5373366.xml,y,n,n,no_body
Bio-protocol-2251,PMC5255614,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC5255614.xml,y,n,n,no_body
Bio-protocol-2255,PMC4766004,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC4766004.xml,y,n,n,no_body
Bio-protocol-2258,PMC5700329,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC5700329.xml,y,n,n,no_body
Bio-protocol-2257,PMC5392372,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC5392372.xml,y,n,n,no_body
Bio-protocol-2254,PMC5636676,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC5636676.xml,y,n,n,no_body
Bio-protocol-2264,PMC5587780,low_conf,Bioimaging Technologies,data/gold/pmc_jats/PMC5587780.xml,y,y,y,
Bio-protocol-2263,PMC5587780,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC5587780.xml,y,y,y,
Bio-protocol-2273,PMC4794354,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC4794354.xml,y,n,n,no_body
Bio-protocol-2275,PMC5483463,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC5483463.xml,y,y,y,
Bio-protocol-2277,PMC5478201,low_conf,Model Organism-Specific Techniques,data/gold/pmc_jats/PMC5478201.xml,y,y,y,
Bio-protocol-2274,PMC5642705,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC5642705.xml,y,n,n,no_body
Bio-protocol-2276,PMC5698466,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC5698466.xml,y,y,y,
Bio-protocol-2279,PMC5536929,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC5536929.xml,y,n,n,no_body
Bio-protocol-2280,PMC5743223,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC5743223.xml,y,y,y,
Bio-protocol-2283,PMC3711469,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC3711469.xml,y,n,n,no_body
Bio-protocol-2284,PMC4626903,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC4626903.xml,y,n,n,no_body
Bio-protocol-2282,PMC3711469,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC3711469.xml,y,n,n,no_body
Bio-protocol-2290,PMC4754536,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC4754536.xml,y,n,n,no_body
Bio-protocol-2286,PMC5587910,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC5587910.xml,y,y,y,
Bio-protocol-2291,PMC5658190,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC5658190.xml,y,y,y,
Bio-protocol-2289,PMC6879319,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC6879319.xml,y,n,n,no_body
Bio-protocol-2298,PMC4001389,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4001389.xml,y,n,n,no_body
Bio-protocol-2300,PMC4776014,low_conf,Pharmacology & Drug Development,data/gold/pmc_jats/PMC4776014.xml,y,n,n,no_body
Bio-protocol-2303,PMC5634646,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC5634646.xml,y,y,y,
Bio-protocol-2302,PMC3847706,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC3847706.xml,y,y,y,
Bio-protocol-2301,PMC5698466,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC5698466.xml,y,y,y,
Bio-protocol-2305,PMC5007503,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC5007503.xml,y,y,y,
Bio-protocol-2307,PMC4618082,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC4618082.xml,y,n,n,no_body
Bio-protocol-2311,PMC5579393,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC5579393.xml,y,n,n,no_body
Bio-protocol-2314,PMC4701545,low_conf,Bioimaging Technologies,data/gold/pmc_jats/PMC4701545.xml,y,n,n,no_body
Bio-protocol-2317,PMC5397569,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC5397569.xml,y,y,y,
Bio-protocol-2316,PMC5096908,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC5096908.xml,y,n,n,no_body
Bio-protocol-2318,PMC4886785,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC4886785.xml,y,n,n,no_body
Bio-protocol-2319,PMC5483463,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC5483463.xml,y,y,y,
Bio-protocol-2321,PMC5590496,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC5590496.xml,y,n,n,no_body
Bio-protocol-2323,PMC5601338,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC5601338.xml,y,n,n,no_body
Bio-protocol-2324,PMC5407633,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC5407633.xml,y,y,y,
Bio-protocol-2328,PMC5568444,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC5568444.xml,y,y,y,
Bio-protocol-2327,PMC5440049,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC5440049.xml,y,y,y,
Bio-protocol-2329,PMC5461410,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC5461410.xml,y,y,y,
Bio-protocol-2331,PMC4676538,low_conf,Model Organism-Specific Techniques,data/gold/pmc_jats/PMC4676538.xml,y,n,n,no_body
Bio-protocol-2330,PMC4676538,low_conf,Model Organism-Specific Techniques,data/gold/pmc_jats/PMC4676538.xml,y,n,n,no_body
Bio-protocol-2332,PMC5602116,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC5602116.xml,y,y,y,
Bio-protocol-2336,PMC5556974,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC5556974.xml,y,n,n,no_body
Bio-protocol-2335,PMC5656322,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC5656322.xml,y,y,y,
Bio-protocol-2337,PMC5599229,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC5599229.xml,y,y,y,
Bio-protocol-2338,PMC5448231,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC5448231.xml,y,n,n,no_body
Bio-protocol-2339,PMC5338446,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC5338446.xml,y,n,n,no_body
Bio-protocol-2342,PMC5447368,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC5447368.xml,y,y,y,
Bio-protocol-2344,PMC5776457,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC5776457.xml,y,n,n,no_body
Bio-protocol-2343,PMC5442880,low_conf,Bioimaging Technologies,data/gold/pmc_jats/PMC5442880.xml,y,n,n,no_body
Bio-protocol-2346,PMC3160146,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC3160146.xml,y,y,y,
Bio-protocol-2351,PMC5561281,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC5561281.xml,y,n,n,no_body
Bio-protocol-2350,PMC5513536,low_conf,Genomics Technologies,data/gold/pmc_jats/PMC5513536.xml,y,y,y,
Bio-protocol-2354,PMC5559271,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC5559271.xml,y,y,y,
Bio-protocol-2358,PMC5538770,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC5538770.xml,y,n,n,no_body
Bio-protocol-2357,PMC5626723,low_conf,Model Organism-Specific Techniques,data/gold/pmc_jats/PMC5626723.xml,y,y,y,
Bio-protocol-2359,PMC5244351,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC5244351.xml,y,n,n,no_body
Bio-protocol-2356,PMC5499592,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC5499592.xml,y,y,y,
Bio-protocol-2364,PMC5737702,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC5737702.xml,y,y,y,
Bio-protocol-2363,PMC5435356,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC5435356.xml,y,y,y,
Bio-protocol-2367,PMC3131330,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC3131330.xml,y,n,n,no_body
Bio-protocol-2371,PMC4722987,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC4722987.xml,y,y,y,
Bio-protocol-2372,PMC5568444,low_conf,Toxicology & Safety Testing,data/gold/pmc_jats/PMC5568444.xml,y,y,y,
Bio-protocol-2374,PMC5505317,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC5505317.xml,y,y,y,
Bio-protocol-2373,PMC5599791,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC5599791.xml,y,n,n,no_body
Bio-protocol-2376,PMC5435427,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC5435427.xml,y,n,n,no_body
Bio-protocol-2377,PMC4855944,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC4855944.xml,y,n,n,no_body
Bio-protocol-2378,PMC5573086,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC5573086.xml,y,n,n,no_body
Bio-protocol-2379,PMC4475948,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC4475948.xml,y,n,n,no_body
Bio-protocol-2383,PMC5175184,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC5175184.xml,y,y,y,
Bio-protocol-2384,PMC4810514,low_conf,Genomics Technologies,data/gold/pmc_jats/PMC4810514.xml,y,y,y,
Bio-protocol-2394,PMC5931224,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC5931224.xml,y,y,y,
Bio-protocol-2392,PMC5490902,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC5490902.xml,y,n,n,no_body
Bio-protocol-2391,PMC5410607,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC5410607.xml,y,y,y,
Bio-protocol-2395,PMC5931224,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC5931224.xml,y,y,y,
Bio-protocol-2401,PMC2866658,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC2866658.xml,y,y,y,
Bio-protocol-2403,PMC5414004,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC5414004.xml,y,y,y,
Bio-protocol-2407,PMC4788239,low_conf,Bioimaging Technologies,data/gold/pmc_jats/PMC4788239.xml,y,n,n,no_body
Bio-protocol-2405,PMC5596468,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC5596468.xml,y,y,y,
Bio-protocol-2408,PMC4735556,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4735556.xml,y,y,y,
Bio-protocol-2411,PMC5391109,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC5391109.xml,y,y,y,
Bio-protocol-2412,PMC5411159,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC5411159.xml,y,n,n,no_body
Bio-protocol-2409,PMC4802314,low_conf,Model Organism-Specific Techniques,data/gold/pmc_jats/PMC4802314.xml,y,y,y,
Bio-protocol-2414,PMC5488920,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC5488920.xml,y,n,n,no_body
Bio-protocol-2415,PMC5500998,low_conf,Model Organism-Specific Techniques,data/gold/pmc_jats/PMC5500998.xml,y,y,y,
Bio-protocol-2416,PMC5479132,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC5479132.xml,y,n,n,no_body
Bio-protocol-2423,PMC5533861,low_conf,Model Organism-Specific Techniques,data/gold/pmc_jats/PMC5533861.xml,y,y,y,
Bio-protocol-2422,PMC5383330,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC5383330.xml,y,y,y,
Bio-protocol-2426,PMC4864890,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC4864890.xml,y,y,y,
Bio-protocol-2430,PMC4810687,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC4810687.xml,y,n,n,no_body
Bio-protocol-2431,PMC4810687,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC4810687.xml,y,n,n,no_body
Bio-protocol-2436,PMC5383330,low_conf,Bioimaging Technologies,data/gold/pmc_jats/PMC5383330.xml,y,y,y,
Bio-protocol-2433,PMC5484087,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC5484087.xml,y,n,n,no_body
Bio-protocol-2432,PMC5484087,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC5484087.xml,y,n,n,no_body
Bio-protocol-2434,PMC5596342,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC5596342.xml,y,y,y,
Bio-protocol-2441,PMC5505971,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC5505971.xml,y,y,y,
Bio-protocol-2440,PMC4916379,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC4916379.xml,y,y,y,
Bio-protocol-2443,PMC5404680,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC5404680.xml,y,y,y,
Bio-protocol-2445,PMC5452807,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC5452807.xml,y,n,n,no_body
Bio-protocol-2447,PMC5807080,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC5807080.xml,y,y,y,
Bio-protocol-2449,PMC5466031,low_conf,Bioimaging Technologies,data/gold/pmc_jats/PMC5466031.xml,y,n,n,no_body
Bio-protocol-2452,PMC5544745,low_conf,Model Organism-Specific Techniques,data/gold/pmc_jats/PMC5544745.xml,y,y,y,
Bio-protocol-2453,PMC5599771,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC5599771.xml,y,n,n,no_body
Bio-protocol-2454,PMC5435421,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC5435421.xml,y,n,n,no_body
Bio-protocol-2455,PMC4869002,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC4869002.xml,y,y,y,
Bio-protocol-2465,PMC5394322,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC5394322.xml,y,n,n,no_body
Bio-protocol-2464,PMC5101802,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC5101802.xml,y,y,y,
Bio-protocol-2466,PMC5500998,low_conf,Model Organism-Specific Techniques,data/gold/pmc_jats/PMC5500998.xml,y,y,y,
Bio-protocol-2468,PMC5414355,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC5414355.xml,y,y,y,
Bio-protocol-2469,PMC5478883,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC5478883.xml,y,y,y,
Bio-protocol-2471,PMC5572139,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC5572139.xml,y,y,y,
Bio-protocol-2472,PMC5425658,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC5425658.xml,y,y,y,
Bio-protocol-2470,PMC5766003,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC5766003.xml,y,n,n,no_body
Bio-protocol-2473,PMC4704589,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4704589.xml,y,n,n,no_body
Bio-protocol-2474,PMC4704589,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4704589.xml,y,n,n,no_body
Bio-protocol-2475,PMC4704589,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4704589.xml,y,n,n,no_body
Bio-protocol-2477,PMC5506426,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC5506426.xml,y,y,y,
Bio-protocol-2476,PMC5263257,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC5263257.xml,y,y,y,
Bio-protocol-2478,PMC4972258,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4972258.xml,y,n,n,no_body
Bio-protocol-2479,PMC5135375,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC5135375.xml,y,n,n,no_body
Bio-protocol-2483,PMC5349695,low_conf,Bioimaging Technologies,data/gold/pmc_jats/PMC5349695.xml,y,y,y,
Bio-protocol-2484,PMC5478883,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC5478883.xml,y,y,y,
Bio-protocol-2489,PMC5431616,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC5431616.xml,y,y,y,
Bio-protocol-2488,PMC3182769,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC3182769.xml,y,n,n,no_body
